,cluster,text,intent,norm_text,cluster_size,norm_word_lst
1821,38,b'is cleaning the bathroom an item on my todo list',b'todo_list',b'cleaning bathroom item todo list',21,list * todo
1822,38,b'add mopping to the to do list',b'todo_list_update',b'add mopping list',21,list * todo
1823,38,"b""i do n't need mowing the lawn on my to do list anymore""",b'todo_list_update',b'nt need mowing lawn list anymore',21,list * todo
1824,38,b'please put babysitting on my to do list',b'todo_list_update',b'babysitting list',21,list * todo
1825,38,b'please remove science fair from my to do list',b'todo_list_update',b'remove science fair list',21,list * todo
1826,38,"b""i do n't need toilet paper anymore take it off my shopping list""",b'shopping_list_update',b'nt need toilet paper anymore shopping list',21,list * todo
1827,38,b'take toilet paper off my shopping list',b'shopping_list_update',b'toilet paper shopping list',21,list * todo
1828,38,b'insert mowing on the chore list',b'todo_list_update',b'insert mowing chore list',21,list * todo
1829,38,b'did i tell you to remind me about laundry',b'reminder',b'tell remind laundry',21,list * todo
1830,38,b'remove laundry from my to do list',b'todo_list_update',b'remove laundry list',21,list * todo
1831,38,b'is laundry on my todo list',b'todo_list',b'laundry todo list',21,list * todo
1832,38,b'please put lawn mowing on my list of to dos',b'todo_list_update',b'lawn mowing list dos',21,list * todo
1833,38,b'you can take laundry off my todo list',b'todo_list_update',b'laundry todo list',21,list * todo
1834,38,b'you take sweeping of my todo list',b'todo_list_update',b'sweeping todo list',21,list * todo
1835,38,b'you can vacuuming of my todo list',b'todo_list_update',b'vacuuming todo list',21,list * todo
1836,42,b'is it safe to go to serbia',b'travel_alert',b'safe serbia',14,travel * safe
1837,42,b'alerts for travel in colombia',b'travel_alert',b'alerts travel colombia',14,travel * safe
1838,42,b'have there been any travel alerts for the us',b'travel_alert',b'travel alerts ',14,travel * safe
1839,42,b'i want to know if i will be safe if i travel to europe',b'travel_alert',b'want know safe travel europe',14,travel * safe
1840,42,b'is travel to monterrey safe now',b'travel_alert',b'travel monterrey safe ',14,travel * safe
1841,42,b'safety concerns for malaysia',b'travel_alert',b'safety concerns malaysia',14,travel * safe
1842,42,b'is it safe in italy',b'travel_alert',b'safe italy',14,travel * safe
1843,42,b'note any travel alerts for haiti',b'travel_alert',b'note travel alerts haiti',14,travel * safe
1844,42,b'what are the travel alerts for the us',b'travel_alert',b'travel alerts ',14,travel * safe
1845,42,b'would i be safe if i traveled to japan',b'travel_alert',b'safe traveled japan',14,travel * safe
1846,42,b'is it safe for me to go to turkey',b'travel_alert',b'safe turkey',14,travel * safe
1847,42,b'is it safe to go to north korea',b'travel_alert',b'safe north korea',14,travel * safe
1848,42,b'find travel alerts for haiti',b'travel_alert',b'find travel alerts haiti',14,travel * safe
1849,42,b'which countries have travel alerts',b'travel_alert',b'countries travel alerts',14,travel * safe
1850,96,b'i need you to turn the bathroom lights on',b'smart_home',b'need turn bathroom lights ',4,lights * 
1851,96,b'can you adjust the lights down',b'smart_home',b'adjust lights ',4,lights * 
1852,96,b'make the lights darker',b'smart_home',b'lights darker',4,lights * 
1853,96,b'please turn the lights down low',b'smart_home',b'turn lights low',4,lights * 
1854,5,b'please go on amazon so i can buy bluetooth speakers',b'order',b'amazon buy bluetooth speakers',14,plug * converter
1855,5,b'will i need to have a plug converter when i visit madrid',b'plug_type',b'need plug converter visit madrid',14,plug * converter
1856,5,b'will i require a plug converter when i visit kenya',b'plug_type',b'require plug converter visit kenya',14,plug * converter
1857,5,b'which plug is used in japan',b'plug_type',b'plug japan',14,plug * converter
1858,5,b'what kind of electrical outlet does that country use',b'plug_type',b'kind electrical outlet country use',14,plug * converter
1859,5,b'can i use electronic devices in mexico without a socket converter',b'plug_type',b'use electronic devices mexico socket converter',14,plug * converter
1860,5,"b""are socket converters needed if i'm going to cape town""",b'plug_type',b'socket converters needed im going cape town',14,plug * converter
1861,5,b'are socket converters something i need to bring if going to australia',b'plug_type',b'socket converters need bring going australia',14,plug * converter
1862,5,b'what sort of plug is used in the caribbean',b'plug_type',b'sort plug caribbean',14,plug * converter
1863,5,b'does france use a socket converter',b'plug_type',b'france use socket converter',14,plug * converter
1864,5,b'is electricity the same in france',b'plug_type',b'electricity france',14,plug * converter
1865,5,b'what is the price of bluetooth speakers on amazon',b'order',b'price bluetooth speakers amazon',14,plug * converter
1866,5,"b""what 's the plug type in honduras""",b'plug_type',b's plug type honduras',14,plug * converter
1867,5,b'what do i need for a plug in wales',b'plug_type',b'need plug wales',14,plug * converter
1868,32,b'how many milliliters are in 2 gallons',b'measurement_conversion',b'milliliters 2 gallons',6,times * centimeters
1869,32,b'how many times can 3 be divided into 1253',b'calculator',b'times 3 divided 1253',6,times * centimeters
1870,32,b'how many millimeters are in 21 centimeters',b'measurement_conversion',b'millimeters 21 centimeters',6,times * centimeters
1871,32,b'what is 1243 times 45',b'calculator',b'1243 times 45',6,times * centimeters
1872,32,b'how many centimeters are in 12 meters',b'measurement_conversion',b'centimeters 12 meters',6,times * centimeters
1873,32,b'what is 1100 minus 2347',b'calculator',b'1100 minus 2347',6,times * centimeters
1874,67,b'can you name the type of pets you have',b'do_you_have_pets',b'type pets ',17,pets * 
1875,67,b'do you prefer cats or dogs',b'do_you_have_pets',b'prefer cats dogs',17,pets * 
1876,67,b'would you call yourself a cat or dog person',b'do_you_have_pets',b'cat dog person',17,pets * 
1877,67,b'do you have friendly or unfriendly pets',b'do_you_have_pets',b'friendly unfriendly pets',17,pets * 
1878,67,b'please tell me the types of pets you have',b'do_you_have_pets',b'tell types pets ',17,pets * 
1879,67,b'which type of pets do you have',b'do_you_have_pets',b'type pets ',17,pets * 
1880,67,b'do you have any pets and what kind',b'do_you_have_pets',b'pets kind',17,pets * 
1881,67,b'are you a pet owner what kind',b'do_you_have_pets',b'pet owner kind',17,pets * 
1882,67,b'what pets do you own',b'do_you_have_pets',b'pets ',17,pets * 
1883,67,b'what pets do you have',b'do_you_have_pets',b'pets ',17,pets * 
1884,67,b'do you have a pet',b'do_you_have_pets',b'pet',17,pets * 
1885,67,b'which kinds of pets do you have',b'do_you_have_pets',b'kinds pets ',17,pets * 
1886,67,b'are you a pet owner and what kind',b'do_you_have_pets',b'pet owner kind',17,pets * 
1887,67,b'tell me about the pets you have',b'do_you_have_pets',b'tell pets ',17,pets * 
1888,67,b'do you currently have any pets',b'do_you_have_pets',b'currently pets',17,pets * 
1889,67,b'cats or dogs are your preference',b'do_you_have_pets',b'cats dogs preference',17,pets * 
1890,67,b'you have what types or kinds of pets',b'do_you_have_pets',b'types kinds pets',17,pets * 
1891,89,b'tell me nutritional info for burger',b'nutrition_info',b'tell nutritional info burger',11,nutrition * info
1892,89,b'i need to know the calorie content of spaghetti',b'calories',b'need know calorie content spaghetti',11,nutrition * info
1893,89,"b""tell me the nutrition facts for shepherd 's pie""",b'nutrition_info',b'tell nutrition facts shepherd s pie',11,nutrition * info
1894,89,b'find the nutrition info for bell peppers for me',b'nutrition_info',b'find nutrition info bell peppers ',11,nutrition * info
1895,89,b'give me the nutritional details for a cup of yogurt',b'nutrition_info',b'nutritional details cup yogurt',11,nutrition * info
1896,89,b'tell me nutritional info for beans',b'nutrition_info',b'tell nutritional info beans',11,nutrition * info
1897,89,"b""tell me spaghetti bolognese 's nutrition facts""",b'nutrition_info',b'tell spaghetti bolognese s nutrition facts',11,nutrition * info
1898,89,b'tell me the nutrition info for a cup of milk',b'nutrition_info',b'tell nutrition info cup milk',11,nutrition * info
1899,89,b'find the nutrition info for ketchup for me',b'nutrition_info',b'find nutrition info ketchup ',11,nutrition * info
1900,89,b'find the nutrition info for cheese fries for me',b'nutrition_info',b'find nutrition info cheese fries ',11,nutrition * info
1901,89,b'i need the nutrition facts for ramen',b'nutrition_info',b'need nutrition facts ramen',11,nutrition * info
1902,53,b'how do i ask the ai to help me with math problem',b'calculator',b'ask ai help math problem',5, * ai
1903,53,"b'ai is a helpful item to have in my home , thank you'",b'thank_you',b'ai helpful item home  thank ',5, * ai
1904,53,b'will you tell me how the ai is doing',b'greeting',b'tell ai ',5, * ai
1905,53,"b'alexa , buy a new television'",b'order',b'alexa  buy new television',5, * ai
1906,53,b'the tv turn it on',b'smart_home',b'tv turn ',5, * ai
1907,71,b'it was very good to talk to you',b'goodbye',b'good talk ',8, * today
1908,71,"b'hi , how are you'",b'greeting',b'hi  ',8, * today
1909,71,b'it was nice to chat',b'goodbye',b'nice chat',8, * today
1910,71,"b'hey , how are you'",b'greeting',b'hey  ',8, * today
1911,71,"b'hey there , how are you today'",b'greeting',b'hey today',8, * today
1912,71,"b'hi , how are you today'",b'greeting',b'hi  today',8, * today
1913,71,"b'hello , how is it going'",b'greeting',b'hello  going',8, * today
1914,71,b'i need to know how you are doing today',b'greeting',b'need know today',8, * today
1915,69,b'can you let me know what company were you designed by',b'who_made_you',b'let know company designed ',7,company * 
1916,69,b'what company is responsible for this design',b'who_made_you',b'company responsible design',7,company * 
1917,69,b'do you know what company were you designed by',b'who_made_you',b'know company designed ',7,company * 
1918,69,b'what company made this ai',b'who_made_you',b'company ai',7,company * 
1919,69,b'who set up the numbers for it',b'timer',b'set numbers ',7,company * 
1920,69,b'what was the company that designed you',b'who_made_you',b'company designed ',7,company * 
1921,69,b'what company did the design for this',b'who_made_you',b'company design ',7,company * 
1922,65,b'what are some fun cheap activities to do in colorado',b'travel_suggestion',b'fun cheap activities colorado',11,activities * fun
1923,65,b'what are some fun silly things to do in new jersey',b'travel_suggestion',b'fun silly things new jersey',11,activities * fun
1924,65,b'i want some suggestions for tourist activities in dublin',b'travel_suggestion',b'want suggestions tourist activities dublin',11,activities * fun
1925,65,b'suggest some things for me to do while i am in los angeles',b'travel_suggestion',b'suggest things los angeles',11,activities * fun
1926,65,b'what are some interesting things i can do while in raleigh',b'travel_suggestion',b'interesting things raleigh',11,activities * fun
1927,65,b'what are some local attractions in portland',b'travel_suggestion',b'local attractions portland',11,activities * fun
